time_start,accelerationX,accelerationY,accelerationZ,time_end,rotationX,rotationY,rotationZ,Class,Activity
6.588,-0.36646,0.79805,-0.75085,6.599,1.11,0.16802,-0.049834,3,Talk-stand
6.598,-0.59031,0.8073,-0.78073,6.61,1.058,0.15458,-0.045558,3,Talk-stand
6.608,-0.82615,0.81173,-0.82697,6.62,1.0098,0.12098,-0.040671,3,Talk-stand
6.618,-1.0489,0.80436,-0.75668,6.63,0.95174,0.054398,-0.023567,3,Talk-stand
6.628,-1.2118,0.80325,-0.67716,6.642,0.91509,-0.006689,-0.0076847,3,Talk-stand
6.64,-1.3116,0.8121,-0.57246,6.65,0.87538,-0.062889,0.012474,3,Talk-stand
6.648,-1.3135,0.80227,-0.44945,6.66,0.83934,-0.11664,0.031411,3,Talk-stand
6.658,-1.0989,0.87476,-0.26592,6.67,0.81063,-0.15574,0.045461,3,Talk-stand
6.668,-0.75166,0.91477,0.0024944,6.679,0.78986,-0.16612,0.055234,3,Talk-stand
6.678,-0.35788,0.85404,0.24989,6.689,0.77398,-0.15146,0.061343,3,Talk-stand
6.688,0.32792,0.77518,0.5022,6.7,0.7581,-0.12092,0.06623,3,Talk-stand
6.698,0.60191,0.7005,0.56835,6.711,0.73916,-0.079993,0.07356,3,Talk-stand
6.708,0.71548,0.58795,0.56571,6.72,0.72572,-0.033567,0.084556,3,Talk-stand
6.717,0.67701,0.53099,0.49616,6.73,0.70373,0.0036957,0.093108,3,Talk-stand
6.728,0.45895,0.53543,0.34489,6.739,0.67502,0.012859,0.10044,3,Talk-stand
6.738,0.11636,0.52209,0.17321,6.749,0.6347,0.0055283,0.10899,3,Talk-stand
6.748,-0.18557,0.54435,0.14051,6.76,0.59438,-0.013408,0.11754,3,Talk-stand
6.758,-0.41216,0.59376,0.18238,6.771,0.54002,-0.068386,0.12426,3,Talk-stand
6.768,-0.5167,0.63896,0.23994,6.78,0.50825,-0.10931,0.12426,3,Talk-stand
6.779,-0.48967,0.64761,0.29863,6.79,0.48932,-0.13986,0.12243,3,Talk-stand
6.788,-0.4052,0.65725,0.44315,6.8,0.48504,-0.16551,0.12548,3,Talk-stand
6.798,-0.23813,0.59967,0.55996,6.81,0.4942,-0.1814,0.12854,3,Talk-stand
6.808,-0.057919,0.52092,0.63169,6.82,0.50214,-0.17834,0.1322,3,Talk-stand
6.818,0.12465,0.42615,0.69611,6.83,0.51192,-0.15696,0.13098,3,Talk-stand
6.828,0.24853,0.29775,0.67971,6.842,0.51497,-0.11726,0.12671,3,Talk-stand
6.84,0.30657,0.17711,0.64653,6.851,0.52169,-0.07816,0.11999,3,Talk-stand
6.849,0.28674,0.126,0.59269,6.86,0.5107,-0.034789,0.11876,3,Talk-stand
6.858,0.27546,0.054049,0.57868,6.87,0.50031,0.012248,0.11388,3,Talk-stand
6.867,0.30481,0.032508,0.6581,6.879,0.48076,0.076389,0.1096,3,Talk-stand
6.878,0.16063,0.070643,0.81382,6.89,0.46793,0.10999,0.10716,3,Talk-stand
6.887,0.023695,0.18743,0.81908,6.899,0.44961,0.13076,0.10166,3,Talk-stand
6.897,-0.073644,0.43758,0.81937,6.91,0.4325,0.12953,0.077226,3,Talk-stand
6.908,-0.20674,0.77703,0.89106,6.92,0.4099,0.11365,0.077836,3,Talk-stand
6.917,-0.41377,0.91647,0.93421,6.929,0.37936,0.097769,0.093108,3,Talk-stand
6.927,-0.54645,0.98732,0.94799,6.939,0.34576,0.089217,0.11999,3,Talk-stand
6.937,-0.60728,1.015,1.0743,6.949,0.30789,0.074556,0.15603,3,Talk-stand
6.947,-0.62383,1.0437,1.0898,6.959,0.27307,0.059284,0.19085,3,Talk-stand
6.957,-0.63928,1.0719,1.0468,6.969,0.2413,0.039126,0.22383,3,Talk-stand
6.967,-0.66204,1.0842,0.73814,6.98,0.20343,0.018967,0.25071,3,Talk-stand
6.978,-0.67658,1.1263,0.52531,6.989,0.16311,0.0012523,0.27087,3,Talk-stand
6.987,-0.6338,1.1295,0.48841,7,0.13074,-0.0036346,0.2782,3,Talk-stand
6.997,-0.50493,1.1209,0.49661,7.01,0.10019,-0.0054672,0.27759,3,Talk-stand
7.008,-0.3821,0.92273,0.49855,7.019,0.072705,-0.00058032,0.27881,3,Talk-stand
7.018,-0.26289,0.73264,0.61221,7.029,0.06171,-0.0060781,0.27087,3,Talk-stand
7.028,-0.23951,0.55592,0.62274,7.042,0.05499,-0.023793,0.26049,3,Talk-stand
7.04,-0.19584,0.35996,0.61994,7.05,0.056212,-0.07083,0.25621,3,Talk-stand
7.048,-0.18935,0.15649,0.74002,7.06,0.087977,-0.1087,0.25926,3,Talk-stand
7.058,-0.18065,-0.057498,0.87657,7.07,0.11241,-0.13375,0.26049,3,Talk-stand
7.068,-0.18528,-0.26212,1.0489,7.08,0.13685,-0.13558,0.25987,3,Talk-stand
7.078,-0.20435,-0.45695,1.2142,7.09,0.157,-0.15269,0.25377,3,Talk-stand
7.088,-0.22102,-0.58089,1.2316,7.1,0.16983,-0.17101,0.24766,3,Talk-stand
7.098,-0.2796,-0.69193,1.209,7.11,0.17594,-0.19972,0.24399,3,Talk-stand
7.108,-0.31184,-0.80696,1.1918,7.119,0.18266,-0.23149,0.24766,3,Talk-stand
7.118,-0.3489,-0.84869,1.2326,7.13,0.20404,-0.26081,0.24766,3,Talk-stand
7.128,-0.31535,-0.7716,1.4336,7.14,0.23031,-0.28524,0.25315,3,Talk-stand
7.138,-0.31646,-0.70077,1.6191,7.149,0.26146,-0.30357,0.25987,3,Talk-stand
7.148,-0.30796,-0.61162,1.7159,7.16,0.30239,-0.31457,0.27454,3,Talk-stand
7.158,-0.35802,-0.56323,1.8209,7.17,0.33293,-0.32373,0.29408,3,Talk-stand
7.168,-0.34933,-0.4976,1.7988,7.181,0.3537,-0.33228,0.30874,3,Talk-stand
7.179,-0.31304,-0.41437,1.7271,7.19,0.35676,-0.34083,0.32768,3,Talk-stand
7.188,-0.27422,-0.39137,1.6749,7.2,0.34943,-0.36099,0.34234,3,Talk-stand
7.198,-0.24009,-0.46354,1.6383,7.21,0.3592,-0.40009,0.3454,3,Talk-stand
7.208,-0.095757,-0.50882,1.4523,7.22,0.37508,-0.49416,0.32768,3,Talk-stand
7.218,0.2054,-0.37136,0.82752,7.23,0.34515,-0.60778,0.29286,3,Talk-stand
7.228,0.71233,0.1346,-0.33472,7.244,0.25902,-0.73301,0.25315,3,Talk-stand
7.24,1.2539,0.83797,-1.5233,7.25,0.12707,-0.85762,0.20978,3,Talk-stand
7.248,2.2339,1.597,-2.518,7.26,-0.040305,-0.92726,0.15603,3,Talk-stand
7.258,4.4619,2.6968,-3.2935,7.27,-0.20951,-0.879,0.09433,3,Talk-stand
7.268,5.0578,3.1253,-2.9188,7.28,-0.36284,-0.74767,0.027135,3,Talk-stand
7.278,4.8454,3.2429,-2.2761,7.29,-0.48196,-0.53325,-0.031508,3,Talk-stand
7.288,3.817,2.2847,-1.406,7.299,-0.52045,-0.33411,-0.027232,3,Talk-stand
7.297,2.8087,1.0796,-0.76907,7.31,-0.48563,-0.13375,-0.013182,3,Talk-stand
7.308,1.9101,0.14259,-0.17321,7.32,-0.38605,0.065393,-0.001576,3,Talk-stand
7.317,0.90644,-0.74711,0.050218,7.329,-0.24311,0.2065,0.015528,3,Talk-stand
7.327,0.015606,-1.5792,0.0014504,7.339,-0.0067073,0.30241,0.065008,3,Talk-stand
7.337,-0.73819,-2.235,-0.091704,7.349,0.13929,0.32501,0.11143,3,Talk-stand
7.347,-1.3834,-2.5629,-0.31667,7.359,0.25596,0.29752,0.15297,3,Talk-stand
7.357,-1.8633,-2.441,-0.75135,7.369,0.34088,0.21261,0.17069,3,Talk-stand
7.367,-2.0124,-1.8639,-1.3853,7.381,0.37142,0.10082,0.18596,3,Talk-stand
7.379,-2.1358,-1.3866,-1.9243,7.39,0.35126,-0.0079107,0.20612,3,Talk-stand
7.388,-2.2597,-1.1023,-2.2185,7.399,0.30178,-0.09954,0.23116,3,Talk-stand
7.398,-2.2008,-0.65634,-2.335,7.409,0.2242,-0.16735,0.25193,3,Talk-stand
7.408,-1.8131,-0.042685,-2.3958,7.42,0.12952,-0.20217,0.25987,3,Talk-stand
7.418,-1.238,0.60225,-2.3218,7.429,0.016506,-0.193,0.25682,3,Talk-stand
7.428,-0.49952,1.3058,-2.2405,7.442,-0.095894,-0.15452,0.2391,3,Talk-stand
7.44,0.27136,2.0054,-2.1263,7.449,-0.21074,-0.072052,0.19879,3,Talk-stand
7.448,0.97976,2.625,-2.0021,7.46,-0.32252,0.035461,0.1487,3,Talk-stand
7.458,1.4349,2.9977,-1.8823,7.47,-0.4221,0.15336,0.10166,3,Talk-stand
7.468,1.4653,3.0394,-1.7608,7.48,-0.5571,0.29202,0.097995,3,Talk-stand
7.478,1.0529,2.602,-1.6373,7.49,-0.6475,0.31463,0.12915,3,Talk-stand
7.488,0.40262,1.7142,-1.6314,7.5,-0.73119,0.30546,0.1658,3,Talk-stand
7.498,0.022795,1.2726,-1.4401,7.511,-0.81855,0.30607,0.20429,3,Talk-stand
7.509,-0.097137,0.89684,-1.1602,7.52,-0.90101,0.3073,0.24338,3,Talk-stand
7.517,-0.11773,0.50306,-0.87277,7.529,-0.97676,0.31646,0.27087,3,Talk-stand
7.528,-0.064168,0.20585,-0.65373,7.54,-1.0452,0.32623,0.2837,3,Talk-stand
7.538,0.11961,-0.13999,-0.5396,7.55,-1.102,0.33173,0.28614,3,Talk-stand
7.548,0.11286,-0.21637,-0.58759,7.56,-1.1551,0.3189,0.27515,3,Talk-stand
7.558,0.019843,-0.34477,-0.67031,7.57,-1.2034,0.29997,0.26476,3,Talk-stand
7.568,-0.1521,-0.43506,-0.73827,7.581,-1.2455,0.27553,0.25438,3,Talk-stand
7.579,-0.34066,-0.46098,-0.81952,7.59,-1.2785,0.24438,0.23849,3,Talk-stand
7.588,-0.53139,-0.44988,-0.84281,7.6,-1.3017,0.21139,0.22933,3,Talk-stand
7.598,-0.71831,-0.43673,-0.86305,7.61,-1.3133,0.17718,0.222,3,Talk-stand
7.608,-0.93968,-0.44742,-0.92625,7.619,-1.3097,0.13931,0.222,3,Talk-stand
7.618,-1.1476,-0.53457,-0.79188,7.63,-1.3219,0.11121,0.23055,3,Talk-stand
7.628,-1.2846,-0.58947,-0.86647,7.643,-1.3469,0.093493,0.2446,3,Talk-stand
7.64,-1.3495,-0.63186,-0.81945,7.65,-1.3757,0.073945,0.25254,3,Talk-stand
7.648,-1.2406,-0.66621,-0.76097,7.66,-1.4025,0.038515,0.25071,3,Talk-stand
7.658,-1.0777,-0.62172,-0.69001,7.67,-1.4276,0.0018631,0.23422,3,Talk-stand
7.668,-0.82108,-0.55704,-0.64958,7.68,-1.4496,-0.036011,0.21467,3,Talk-stand
7.678,-0.59427,-0.50772,-0.54902,7.69,-1.4575,-0.07083,0.1939,3,Talk-stand
7.688,-0.35892,-0.54683,-0.42073,7.7,-1.4636,-0.067775,0.17069,3,Talk-stand
7.698,-0.11755,-0.58385,-0.11382,7.712,-1.4441,-0.058002,0.15664,3,Talk-stand
7.709,0.051787,-0.7934,0.20762,7.72,-1.3946,-0.054947,0.13831,3,Talk-stand
7.718,0.16706,-0.86892,0.22745,7.731,-1.3555,-0.042119,0.12671,3,Talk-stand
7.729,0.22117,-0.76034,-0.10682,7.741,-1.3592,-0.019517,0.11999,3,Talk-stand
7.738,0.18899,-0.69689,-0.40401,7.75,-1.3659,-0.017074,0.11388,3,Talk-stand
7.748,0.14229,-0.77754,-0.47801,7.759,-1.3396,-0.0011912,0.092497,3,Talk-stand
7.757,0.15184,-0.80357,-0.3809,7.77,-1.3158,0.012248,0.085778,3,Talk-stand
7.767,0.072618,-0.87421,-0.28784,7.78,-1.2889,0.0061392,0.082723,3,Talk-stand
7.779,-0.1276,-0.94833,-0.2942,7.789,-1.2663,-0.0011912,0.081502,3,Talk-stand
7.787,-0.25831,-0.91545,-0.361,7.799,-1.248,-0.019517,0.078447,3,Talk-stand
7.797,-0.25246,-0.8309,-0.31931,7.809,-1.2193,-0.05678,0.07295,3,Talk-stand
7.807,-0.33981,-0.86002,-0.30217,7.82,-1.193,-0.086101,0.063787,3,Talk-stand
7.818,-0.25452,-0.85711,-0.080826,7.83,-1.1582,-0.087934,0.045461,3,Talk-stand
7.828,-0.19181,-0.81203,0.089896,7.843,-1.1166,-0.095875,0.038741,3,Talk-stand
7.84,-0.33984,-0.96559,-0.040107,7.85,-1.0983,-0.12825,0.064397,3,Talk-stand
7.848,-0.4937,-1.1579,-0.30088,7.86,-1.127,-0.15818,0.10227,3,Talk-stand
7.858,-0.46389,-1.2971,-0.13007,7.869,-1.1625,-0.14963,0.13037,3,Talk-stand
7.867,-0.29234,-1.2944,0.31216,7.88,-1.1576,-0.12336,0.13037,3,Talk-stand
7.877,-0.10041,-1.1182,0.48321,7.889,-1.1405,-0.11909,0.11143,3,Talk-stand
7.887,-0.03328,-0.8806,0.23948,7.9,-1.149,-0.14474,0.076615,3,Talk-stand
7.898,-0.030963,-0.58663,0.017056,7.91,-1.1704,-0.15574,0.055845,3,Talk-stand
7.908,-0.014318,-0.37357,0.12384,7.92,-1.1783,-0.14658,0.033243,3,Talk-stand
7.918,-0.0014105,-0.27339,0.49203,7.93,-1.1698,-0.15024,0.017972,3,Talk-stand
7.928,0.026721,-0.32141,0.71606,7.94,-1.16,-0.16979,0.0051435,3,Talk-stand
7.938,0.033164,-0.43834,0.73838,7.949,-1.149,-0.17162,0.0033109,3,Talk-stand
7.948,0.063593,-0.52421,0.88235,7.96,-1.1637,-0.17651,0.0039218,3,Talk-stand
7.958,0.14901,-0.48814,0.75362,7.969,-1.193,-0.193,0.0081978,3,Talk-stand
7.968,0.18897,-0.46818,0.64908,7.981,-1.2474,-0.16124,0.014306,3,Talk-stand
7.979,0.33677,-0.44113,0.81338,7.99,-1.2999,-0.089156,0.0069761,3,Talk-stand
7.988,0.5739,-0.35587,1.0611,7.999,-1.3366,-0.0097433,-0.0095173,3,Talk-stand
7.997,0.70105,-0.37385,1.1748,8.009,-1.3695,0.049511,-0.028454,3,Talk-stand
8.007,0.68227,-0.44892,0.97507,8.019,-1.4093,0.080054,-0.055943,3,Talk-stand
8.017,0.60529,-0.41155,0.6887,8.029,-1.4575,0.099602,-0.08893,3,Talk-stand
8.027,0.5004,-0.3117,0.52245,8.041,-1.5198,0.10815,-0.13047,3,Talk-stand
8.038,0.36294,-0.29025,0.3555,8.049,-1.5436,0.10143,-0.15063,3,Talk-stand
8.047,0.1643,-0.34312,0.21169,8.06,-1.5595,0.087384,-0.16468,3,Talk-stand
8.058,-0.083263,-0.43394,0.12084,8.07,-1.5553,0.080665,-0.17262,3,Talk-stand
8.068,-0.3258,-0.55468,0.15737,8.08,-1.5333,0.083719,-0.16895,3,Talk-stand
8.078,-0.53828,-0.74343,0.3283,8.089,-1.5009,0.086773,-0.15368,3,Talk-stand
8.088,-0.6777,-1.0616,0.43828,8.1,-1.4612,0.092271,-0.14146,3,Talk-stand
8.098,-0.72127,-1.3918,0.47518,8.111,-1.4111,0.094715,-0.13719,3,Talk-stand
8.109,-0.59003,-1.8251,0.59036,8.119,-1.35,0.10143,-0.14513,3,Talk-stand
8.117,-0.56889,-2.1106,0.59617,8.129,-1.2944,0.10693,-0.15368,3,Talk-stand
8.128,-0.57528,-2.379,0.5701,8.14,-1.251,0.11976,-0.16162,3,Talk-stand
8.138,-0.53852,-2.5499,0.49351,8.15,-1.2248,0.12831,-0.17445,3,Talk-stand
8.148,-0.44186,-2.5044,0.35869,8.159,-1.2193,0.12159,-0.19644,3,Talk-stand
8.158,-0.29605,-2.3931,0.24424,8.17,-1.2199,0.096547,-0.22821,3,Talk-stand
8.168,-0.10099,-2.1727,0.17211,8.182,-1.1875,-0.023182,-0.29601,3,Talk-stand
8.179,0.12671,-1.793,-0.097166,8.19,-1.1393,-0.14902,-0.32778,3,Talk-stand
8.188,0.29451,-1.3454,-0.65491,8.199,-1.08,-0.32678,-0.30823,3,Talk-stand
8.197,0.4411,-1.0925,-1.4705,8.209,-1.0183,-0.50638,-0.25081,3,Talk-stand
8.207,0.83774,-0.83817,-2.0453,8.219,-0.94683,-0.68353,-0.19217,3,Talk-stand
8.217,1.7875,-0.46288,-2.3662,8.229,-0.85459,-0.85762,-0.15979,3,Talk-stand
8.227,3.1959,-0.019946,-2.3203,8.242,-0.77029,-0.86434,-0.13719,3,Talk-stand
8.239,4.5049,0.4344,-1.6599,8.249,-0.74524,-0.64077,-0.10664,3,Talk-stand
8.247,5.5162,0.68273,-0.78619,8.259,-0.76907,-0.22416,-0.049834,3,Talk-stand
8.257,5.5299,0.2538,0.42321,8.269,-0.77762,0.22972,-0.0052412,3,Talk-stand
8.267,4.2796,0.073488,1.5143,8.279,-0.79839,0.53209,0.00025657,3,Talk-stand
8.277,3.0106,0.32892,1.2292,8.29,-0.84237,0.72513,-0.032119,3,Talk-stand
8.287,1.9231,0.53403,0.6514,8.299,-0.88147,0.82775,-0.097482,3,Talk-stand
8.297,0.86926,0.82385,0.27836,8.31,-0.90896,0.84791,-0.17201,3,Talk-stand
8.308,-0.10513,1.0996,-0.008612,8.319,-0.93217,0.79721,-0.24348,3,Talk-stand
8.317,-1.145,1.2109,-0.35416,8.329,-0.97554,0.61517,-0.3235,3,Talk-stand
8.327,-1.9811,1.3184,-0.81934,8.339,-1.0122,0.45757,-0.34794,3,Talk-stand
8.337,-2.7151,1.3215,-1.2409,8.35,-1.0452,0.2908,-0.3461,3,Talk-stand
8.348,-3.3101,1.3322,-1.4924,8.36,-1.0629,0.11487,-0.31128,3,Talk-stand
8.358,-3.8008,1.2851,-1.4586,8.37,-1.0415,-0.086101,-0.23676,3,Talk-stand
8.368,-4.1226,1.1955,-1.3929,8.381,-0.99387,-0.28708,-0.12375,3,Talk-stand
8.379,-4.1233,1.0697,-1.2407,8.39,-0.94988,-0.43552,0.013085,3,Talk-stand
8.388,-3.2562,1.0382,-0.76114,8.4,-0.92301,-0.49538,0.14259,3,Talk-stand
8.398,-2.2227,1.273,-0.32209,8.41,-0.89124,-0.48011,0.23666,3,Talk-stand
8.408,-0.98905,1.5444,0.15305,8.42,-0.84543,-0.4123,0.27942,3,Talk-stand
8.418,0.22941,1.7261,0.50431,8.43,-0.80083,-0.30174,0.27698,3,Talk-stand
8.428,1.2814,1.8206,0.65373,8.442,-0.77884,-0.16918,0.23055,3,Talk-stand
8.439,2.0239,1.7666,0.63402,8.45,-0.7599,-0.037843,0.15725,3,Talk-stand
8.448,2.2461,1.4853,0.56761,8.459,-0.75074,0.060506,0.072339,3,Talk-stand
8.458,2.1087,1.1611,0.33898,8.469,-0.75196,0.14419,-0.043726,3,Talk-stand
8.468,1.6577,0.85327,0.14495,8.48,-0.76846,0.15886,-0.096871,3,Talk-stand
8.478,1.1234,0.56251,0.0054355,8.49,-0.78556,0.15824,-0.11764,3,Talk-stand
8.488,0.60355,0.21468,-0.051306,8.5,-0.80938,0.1558,-0.10359,3,Talk-stand
8.498,0.21311,-0.061674,-0.038272,8.512,-0.81794,0.14419,-0.074269,3,Talk-stand
8.509,-0.097126,-0.1659,0.01693,8.52,-0.82099,0.14175,-0.041893,3,Talk-stand
8.517,-0.27686,-0.097406,0.099284,8.53,-0.82649,0.17046,-0.014404,3,Talk-stand
8.528,-0.40638,0.16204,0.25165,8.54,-0.81916,0.20528,0.00086743,3,Talk-stand
8.538,-0.51722,0.44307,0.41856,8.549,-0.7935,0.20956,0.012474,3,Talk-stand
8.548,-0.68715,0.67627,0.44895,8.56,-0.76479,0.18573,0.013696,3,Talk-stand
8.558,-0.84395,0.76309,0.41877,8.57,-0.73669,0.12709,0.01003,3,Talk-stand
8.568,-0.96088,0.9871,0.41611,8.582,-0.71226,0.045845,0.0045326,3,Talk-stand
8.579,-0.97531,1.1354,0.43079,8.591,-0.6921,-0.044563,-0.0082955,3,Talk-stand
8.588,-0.89898,1.2565,0.46006,8.6,-0.68232,-0.13008,-0.032119,3,Talk-stand
8.598,-0.67193,1.2994,0.55006,8.61,-0.68477,-0.21988,-0.052889,3,Talk-stand
8.608,-0.50129,1.1821,0.59357,8.62,-0.69332,-0.25592,-0.057165,3,Talk-stand
8.618,-0.3583,0.97386,0.57676,8.632,-0.71287,-0.27486,-0.04678,3,Talk-stand
8.629,-0.19456,0.7599,0.41323,8.643,-0.74036,-0.27669,-0.036395,3,Talk-stand
8.641,-0.054546,0.58247,0.20647,8.65,-0.76174,-0.26325,-0.027843,3,Talk-stand
8.648,0.063895,0.45386,0.080244,8.659,-0.77151,-0.23332,-0.019291,3,Talk-stand
8.657,0.18329,0.31189,0.038832,8.669,-0.76296,-0.19972,-0.015626,3,Talk-stand
8.667,0.3502,0.16585,0.082449,8.679,-0.74341,-0.15635,-0.016237,3,Talk-stand
8.677,0.33232,0.16009,0.17083,8.689,-0.72692,-0.10687,-0.021124,3,Talk-stand
8.687,0.24569,0.20536,0.2324,8.699,-0.71775,-0.063499,-0.030287,3,Talk-stand
8.697,0.098653,0.33917,0.21748,8.711,-0.72386,-0.029902,-0.044337,3,Talk-stand
8.708,-0.071543,0.46741,0.1016,8.72,-0.74647,-0.013408,-0.062052,3,Talk-stand
8.718,-0.24197,0.55225,-0.052025,8.729,-0.78067,-0.026848,-0.078545,3,Talk-stand
8.728,-0.35609,0.69242,-0.23216,8.739,-0.81855,-0.066554,-0.093206,3,Talk-stand
8.738,-0.38721,0.77863,-0.31872,8.75,-0.86619,-0.1368,-0.1042,3,Talk-stand
8.748,-0.3781,0.74879,-0.32842,8.76,-0.88391,-0.18201,-0.10237,3,Talk-stand
8.758,-0.25068,0.69926,-0.21796,8.77,-0.88147,-0.22599,-0.10237,3,Talk-stand
8.768,-0.084398,0.63169,-0.065228,8.781,-0.86558,-0.24676,-0.092595,3,Talk-stand
8.779,0.096752,0.54167,0.17372,8.79,-0.82771,-0.24615,-0.086486,3,Talk-stand
8.788,0.22539,0.45642,0.39266,8.8,-0.78861,-0.2321,-0.080989,3,Talk-stand
8.798,0.27367,0.37629,0.52946,8.809,-0.74158,-0.20644,-0.074269,3,Talk-stand
8.808,0.25945,0.29234,0.64074,8.819,-0.69576,-0.19117,-0.073658,3,Talk-stand
8.818,0.18252,0.22555,0.60078,8.829,-0.66827,-0.17773,-0.080989,3,Talk-stand
8.828,0.10898,0.2182,0.47808,8.841,-0.65117,-0.16551,-0.096871,3,Talk-stand
8.839,0.086821,0.2334,0.34348,8.85,-0.65484,-0.15513,-0.11703,3,Talk-stand
8.848,0.099425,0.23078,0.13504,8.859,-0.66644,-0.15024,-0.14085,3,Talk-stand
8.858,0.105,0.20494,-0.088385,8.869,-0.69149,-0.15574,-0.15368,3,Talk-stand
8.868,0.13601,0.17562,-0.28674,8.879,-0.7257,-0.16124,-0.16468,3,Talk-stand
8.878,0.18645,0.18576,-0.3541,8.889,-0.75563,-0.16246,-0.183,3,Talk-stand
8.888,0.23596,0.2615,-0.24889,8.9,-0.76235,-0.16918,-0.194,3,Talk-stand
8.898,0.23068,0.31248,-0.14645,8.912,-0.76418,-0.18567,-0.20438,3,Talk-stand
8.909,0.26284,0.41938,-0.10581,8.92,-0.76113,-0.19422,-0.20377,3,Talk-stand
8.917,0.19009,0.43421,-0.03871,8.93,-0.75929,-0.20094,-0.19889,3,Talk-stand
8.928,0.13662,0.40869,-0.0094222,8.939,-0.75502,-0.19972,-0.19889,3,Talk-stand
8.937,0.12279,0.35343,0.062212,8.95,-0.75135,-0.193,-0.19827,3,Talk-stand
8.947,0.14974,0.29328,0.16221,8.96,-0.75013,-0.18995,-0.20011,3,Talk-stand
8.957,0.096394,0.14847,0.26119,8.97,-0.74647,-0.193,-0.20133,3,Talk-stand
8.968,0.037078,0.10056,0.2877,8.98,-0.73791,-0.19545,-0.20011,3,Talk-stand
8.978,-0.067632,0.055058,0.3297,8.99,-0.73058,-0.20644,-0.20133,3,Talk-stand
8.988,-0.095659,0.044477,0.35852,9.001,-0.71959,-0.2156,-0.20011,3,Talk-stand
8.998,-0.10671,0.030268,0.3522,9.01,-0.71226,-0.21866,-0.19522,3,Talk-stand
9.008,-0.062571,0.04046,0.3441,9.02,-0.71714,-0.21805,-0.18972,3,Talk-stand
9.018,0.0031061,0.064535,0.31686,9.03,-0.72081,-0.21805,-0.17934,3,Talk-stand
9.029,0.040068,0.014586,0.28572,9.042,-0.72997,-0.21133,-0.16101,3,Talk-stand
9.039,0.019365,-0.098635,0.31515,9.051,-0.7373,-0.19789,-0.13719,3,Talk-stand
9.048,-0.0040541,-0.17926,0.37345,9.06,-0.74463,-0.17834,-0.11398,3,Talk-stand
9.058,0.018559,-0.18787,0.42986,9.07,-0.7483,-0.16002,-0.093817,3,Talk-stand
9.068,0.077603,-0.15836,0.42646,9.079,-0.74585,-0.14047,-0.076102,3,Talk-stand
9.078,0.13841,-0.094461,0.39704,9.089,-0.74647,-0.11787,-0.065106,3,Talk-stand
9.087,0.21545,-0.047047,0.33936,9.099,-0.74647,-0.10565,-0.051667,3,Talk-stand
9.097,0.286,-0.004369,0.25321,9.11,-0.75502,-0.090988,-0.042504,3,Talk-stand
9.108,0.31552,-0.0025289,0.18274,9.119,-0.76418,-0.07816,-0.028454,3,Talk-stand
9.117,0.35787,0.0048784,0.19579,9.129,-0.77518,-0.060445,-0.019291,3,Talk-stand
9.127,0.36749,0.074621,0.17765,9.139,-0.79778,-0.047617,-0.0089064,3,Talk-stand
9.137,0.34327,0.15078,0.1122,9.149,-0.83321,-0.025015,-0.001576,3,Talk-stand
9.147,0.32713,0.19053,0.041813,9.159,-0.86681,-0.0054672,0.0094195,3,Talk-stand
9.157,0.2723,0.19558,0.016544,9.169,-0.89735,0.010415,0.015528,3,Talk-stand
9.167,0.21224,0.16185,0.0369,9.179,-0.93706,0.030574,0.02408,3,Talk-stand
9.177,0.13513,0.13198,0.044486,9.189,-0.94927,0.040348,0.027746,3,Talk-stand
9.187,0.065991,0.074989,0.10448,9.2,-0.94561,0.045845,0.0308,3,Talk-stand
9.198,-0.0057383,-0.01394,0.17877,9.209,-0.92789,0.050732,0.039352,3,Talk-stand
9.207,-0.10036,-0.10711,0.28587,9.22,-0.89429,0.0489,0.049126,3,Talk-stand
9.217,-0.21196,-0.20961,0.35938,9.23,-0.85886,0.045235,0.060121,3,Talk-stand
9.228,-0.32737,-0.31407,0.36506,9.241,-0.81855,0.029352,0.071117,3,Talk-stand
9.239,-0.47764,-0.40467,0.15648,9.249,-0.78739,0.0079718,0.086999,3,Talk-stand
9.248,-0.49027,-0.42878,0.078274,9.259,-0.75746,-0.012798,0.10166,3,Talk-stand
9.258,-0.49816,-0.40763,0.10932,9.27,-0.73425,-0.024404,0.11693,3,Talk-stand
9.268,-0.50728,-0.35583,0.15605,9.28,-0.70676,-0.031124,0.13526,3,Talk-stand
9.278,-0.52133,-0.28786,0.18999,9.29,-0.67927,-0.034178,0.15175,3,Talk-stand
9.288,-0.50448,-0.19511,0.13536,9.299,-0.65361,-0.045173,0.16702,3,Talk-stand
9.298,-0.5513,-0.14843,0.10438,9.311,-0.62796,-0.058002,0.18779,3,Talk-stand
9.309,-0.55275,-0.083351,0.10016,9.319,-0.57787,-0.080604,0.21834,3,Talk-stand
9.317,-0.56276,-0.037631,0.12763,9.33,-0.54183,-0.096486,0.23788,3,Talk-stand
9.328,-0.5359,-0.0089054,0.14868,9.339,-0.51434,-0.09954,0.25743,3,Talk-stand
9.338,-0.52835,0.0030034,0.16239,9.349,-0.48074,-0.10687,0.2782,3,Talk-stand
9.348,-0.48512,0.046823,0.16617,9.359,-0.45814,-0.11542,0.29347,3,Talk-stand
9.358,-0.42772,0.12745,0.19879,9.37,-0.44042,-0.12703,0.30325,3,Talk-stand
